id,title,manifest,cat,bu,jp_cross,卷数,subject,fmt
2014514068,Miao fan tu : bu fen juan,https://www.loc.gov/item/2014514068/manifest.json,guji,,0,2,guizhou sheng (china)|china|貴州省(china)|guizhou sheng|description and travel|hmong (asian people)|social life and customs,manuscript/mixed material
2014514093,Tian tiao shu,https://www.loc.gov/item/2014514093/manifest.json,guji,史部,0,2,shi bu|zheng shu lei,book
2014514094,Tian fu shang di yan ti huang zhao,https://www.loc.gov/item/2014514094/manifest.json,guji,史部,0,2,shi bu|zheng shu lei,book
2014514095,Tai ping jiu shi ge,https://www.loc.gov/item/2014514095/manifest.json,guji,集部,0,2,bie ji lei|ji bu,book
2014514099,Bao yan zhai yin pu : bu fen juan,https://www.loc.gov/item/2014514099/manifest.json,guji,,0,2,,book
2014514100,Binhong cao tang cang gu xi yin : bu fen juan,https://www.loc.gov/item/2014514100/manifest.json,guji,,0,2,,book
2014514105,Jinling tu yong : yi zhuan,https://www.loc.gov/item/2014514105/manifest.json,guji,,0,2,"南京 (jiangsu sheng, china)|nanjing (jiangsu sheng, china)",book
2014514113,Zhou Xiaoting yin lu : bu fen juan,https://www.loc.gov/item/2014514113/manifest.json,guji,,0,2,,book
2014514125,Fu zheng jun shuang hong kan shi chao : bu fen juan,https://www.loc.gov/item/2014514125/manifest.json,guji,,0,2,,book
2014514129,Bai mei xin yong tu zhuan : bu fen juan,https://www.loc.gov/item/2014514129/manifest.json,guji,,0,2,,book
2014514152,Jiajing san shi si nian Shanxi xiang shi lu : yi juan,https://www.loc.gov/item/2014514152/manifest.json,guji,,0,2,shaanxi sheng (china)|陝西省 (china),book
2014514165,Cheng zuo tu ji zong ren fu jian zhu hua yang : er zhong,https://www.loc.gov/item/2014514165/manifest.json,guji,,0,2,"tang dynasty, 618-907|chinese literature",book
2014514242,Song xia gao : yi juan,https://www.loc.gov/item/2014514242/manifest.json,guji,,0,2,,book
2014514254,Chongzhen ge chen shi lüe : yi juan,https://www.loc.gov/item/2014514254/manifest.json,guji,,0,2,,manuscript/mixed material
2014514256,Jiao kuan jie yao : yi juan,https://www.loc.gov/item/2014514256/manifest.json,guji,,0,2,islam,manuscript/mixed material
2014514266,Tai ping zhao shu,https://www.loc.gov/item/2014514266/manifest.json,guji,史部,0,2,shi bu|zheng shu lei,book
2014514267,Tai ping li zhi,https://www.loc.gov/item/2014514267/manifest.json,guji,史部,0,2,shi bu|zheng shu lei,book
2014514268,Ban xing zhao shu,https://www.loc.gov/item/2014514268/manifest.json,guji,史部,0,2,shi bu|zheng shu lei,book
2014514269,Tian ming zhao zhi shu,https://www.loc.gov/item/2014514269/manifest.json,guji,史部,0,2,shi bu|zheng shu lei,book
2014514270,San zi jing,https://www.loc.gov/item/2014514270/manifest.json,guji,子部,0,2,zi bu|zong jiao lei,book
2014514272,Tai ping tian guo gui hao san nian xin li,https://www.loc.gov/item/2014514272/manifest.json,guji,子部,0,2,zi bu|tian wen li fa lei,book
2014514286,Zhou Pingxi zhong yi ji : ba juan,https://www.loc.gov/item/2014514286/manifest.json,guji,,0,2,"zhou, chu|236-297",book
2014514311,Dong tian fu di yu mai ming shan ji : yi juan,https://www.loc.gov/item/2014514311/manifest.json,guji,,0,2,,manuscript/mixed material
2014514317,Kuai ji huai gu shi : yi juan,https://www.loc.gov/item/2014514317/manifest.json,guji,集部,0,2,ji bu|bie ji lei,manuscript/mixed material
2014514319,Tong yuan cao tang qin pu : yi juan,https://www.loc.gov/item/2014514319/manifest.json,guji,,0,2,,book
2014514330,Qin pu he bi : er zhong bu fen juan,https://www.loc.gov/item/2014514330/manifest.json,guji,,0,2,,book
2014514340,Ji gu jin zhuan wen : er juan,https://www.loc.gov/item/2014514340/manifest.json,guji,,0,2,,manuscript/mixed material
2014514363,Lian zheng xin zhai ji : bu fen juan,https://www.loc.gov/item/2014514363/manifest.json,guji,,0,2,,manuscript/mixed material
2014514373,Chao que lou shi ji : yi juan,https://www.loc.gov/item/2014514373/manifest.json,guji,,0,2,,book
2014514397,Jinling gu jin shi kao mu : yi juan,https://www.loc.gov/item/2014514397/manifest.json,guji,,0,2,,manuscript/mixed material
2014514402,Xi fan yi yu. Xian Luo yi yu : bu fen juan,https://www.loc.gov/item/2014514402/manifest.json,guji,,0,2,,book
2014514406,Jiang fang tu kao : yi juan,https://www.loc.gov/item/2014514406/manifest.json,guji,,0,2,,book
2014514413,Xiyu suo tan : bu fen juan,https://www.loc.gov/item/2014514413/manifest.json,guji,,0,2,"asia, central|historical geography|description and travel|xinjiang uygur zizhiqu (china)|history",manuscript/mixed material
2014514414,Xiyu ji shi : bu fen juan,https://www.loc.gov/item/2014514414/manifest.json,guji,,0,2,"asia, central|historical geography|description and travel|xinjiang uygur zizhiqu (china)|history",manuscript/mixed material
2014514425,Wanli er shi er nian Shanxi xiang shi lu : yi juan,https://www.loc.gov/item/2014514425/manifest.json,guji,,0,2,biographies|shaanxi sheng (china)|biography|civil service|china|examinations|shaanxi sheng,book
2014514431,Ji gu yin pu : bu fen juan,https://www.loc.gov/item/2014514431/manifest.json,guji,,0,2,china|seals (numismatics),book
2014514440,Su shi jia hua : er juan,https://www.loc.gov/item/2014514440/manifest.json,guji,,0,2,su family|ethics|china,book
2014514446,Da Qing zhong shu bei lan : bu fen juan,https://www.loc.gov/item/2014514446/manifest.json,guji,史部,0,2,sources|officials and employees|registers|qing dynasty|shi bu|china|zheng shu lei|history,book
2014514450,You xue shi,https://www.loc.gov/item/2014514450/manifest.json,guji,集部,0,2,sources|taiping rebellion|history|china|ji bu|zong ji lei,book
2014514461,Jin gang bo ruo bo luo mi jing : yi juan,https://www.loc.gov/item/2014514461/manifest.json,guji,子部,0,2,zi bu|shi jia lei,manuscript/mixed material
2014514535,Wen mei zhai shi jian pu : bu fen juan,https://www.loc.gov/item/2014514535/manifest.json,guji,,0,2,botanical illustration|china|flowers in art,book
2014514552,Yao shi liu li guang Rulai ben yuan gong de jing : yi juan,https://www.loc.gov/item/2014514552/manifest.json,guji,子部,0,2,zi bu|shi jia lei,book
2014514574,Xiao xue tang yin pu : bu fen juan,https://www.loc.gov/item/2014514574/manifest.json,guji,史部,0,2,jin shi lei|shi bu,book
2014514609,Ri tan sui lu : bu fen juan,https://www.loc.gov/item/2014514609/manifest.json,guji,子部,0,2,zi bu|za jia lei,manuscript/mixed material
2014514630,Zeng ding gai yuan kao tong : yi juan,https://www.loc.gov/item/2014514630/manifest.json,guji,史部,0,2,shi bu|shi ping lei,book
2014514631,Kangcangzi : yi juan,https://www.loc.gov/item/2014514631/manifest.json,guji,子部,0,2,zi bu|dao jia lei,manuscript/mixed material
2014514651,Gude chan shi zhen xin zhi shuo : yi juan ; Gaoli guo Puzhao chan shi xiu shen xin jue : yi juan,https://www.loc.gov/item/2014514651/manifest.json,guji,子部,0,2,gude|zi bu|shi jia lei,book
2018421651,"Yongle da dian : juan liu qian ba bai san shi yi zhi juan liu qian ba bai san shi er, shi ba yang",https://www.loc.gov/item/2018421651/manifest.json,guji,,0,1,"yongle da dian|manuscripts|220-589|encyclopedias and dictionaries, chinese|early works to 1800|history|china|biography",book
2018421660,"Yongle da dian : juan yi wan yi qian jiu bai wu shi liu zhi juan yi wan yi qian jiu bai wu shi qi, shi jiu geng",https://www.loc.gov/item/2018421660/manifest.json,guji,,0,1,"yongle da dian|manuscripts|to 618|calligraphy, chinese|bronzes, chinese|encyclopedias and dictionaries, chinese|inscriptions, chinese|tang-five dynasties, 618-960",book
2018421661,"Yongle da dian : juan yi wan yi qian jiu bai wu shi ba zhi juan yi wan yi qian jiu bai wu shi jiu, shi jiu geng",https://www.loc.gov/item/2018421661/manifest.json,guji,,0,1,"yongle da dian|manuscripts|to 618|calligraphy, chinese|bronzes, chinese|encyclopedias and dictionaries, chinese|inscriptions, chinese|tang-five dynasties, 618-960",book
2018421662,"Yongle da dian : juan yi wan yi qian jiu bai liu shi, shi jiu geng",https://www.loc.gov/item/2018421662/manifest.json,guji,,0,1,"yongle da dian|manuscripts|to 618|calligraphy, chinese|bronzes, chinese|encyclopedias and dictionaries, chinese|inscriptions, chinese|tang-five dynasties, 618-960",book
2018421663,"Yongle da dian : juan yi wan yi qian jiu bai ba shi zhi juan yi wan yi qian jiu bai ba shi yi, shi jiu geng",https://www.loc.gov/item/2018421663/manifest.json,guji,,0,1,"yongle da dian|manuscripts|sources|encyclopedias and dictionaries, chinese|early works to 1800|description and travel|gazetteers|history, local",book
2018421664,"Yongle da dian : juan yi wan er qian shi san zhi juan yi wan er qian shi si, er shi you",https://www.loc.gov/item/2018421664/manifest.json,guji,,0,1,"yongle da dian|manuscripts|buddhism|sacred works|encyclopedias and dictionaries, chinese|early works to 1800|translations into chinese|sacred books",book
2018421665,"Yongle da dian : juan yi wan er qian shi wu zhi juan yi wan er qian shi liu, er shi you",https://www.loc.gov/item/2018421665/manifest.json,guji,,0,1,"brotherhoods|yongle da dian|friendship|manuscripts|encyclopedias and dictionaries, chinese|early works to 1800|confucian ethics|china",book
2018421666,"Yongle da dian : juan yi wan er qian shi qi zhi juan yi wan er qian shi ba, er shi you",https://www.loc.gov/item/2018421666/manifest.json,guji,,0,1,"friendship|yongle da dian|phonology|manuscripts|dictionaries|etymology|early works to 1800|encyclopedias and dictionaries, chinese",book
2018421667,"Yongle da dian : juan yi wan er qian si shi san zhi juan yi wan er qian si shi si, er shi you",https://www.loc.gov/item/2018421667/manifest.json,guji,,0,1,"yongle da dian|manuscripts|drinking customs|encyclopedias and dictionaries, chinese|wine|early works to 1800|social interaction|history",book
2018421668,"Yongle da dian : juan yi wan er qian qi shi yi zhi juan yi wan er qian qi shi er, er shi you",https://www.loc.gov/item/2018421668/manifest.json,guji,,0,1,"social life and customs|yongle da dian|manuscripts|drinking customs|encyclopedias and dictionaries, chinese|early works to 1800|filial piety|china",book
2018421669,"Yongle da dian : juan yi wan er qian yi bai si shi ba, er shi you",https://www.loc.gov/item/2018421669/manifest.json,guji,,0,1,"chinese philology|yongle da dian|phonology|manuscripts|dictionaries|etymology|encyclopedias and dictionaries, chinese|early works to 1700",book
2018421652,"Yongle da dian : juan yi wan jiu bai san shi si zhi juan yi wan jiu bai san shi wu, liu lao",https://www.loc.gov/item/2018421652/manifest.json,guji,,0,1,"yongle da dian|manuscripts|civilization|encyclopedias and dictionaries, chinese|warring states|to 221 b.c|names, geographical|yangtze river region (china)",book
2018421670,"Yongle da dian : juan yi wan er qian er bai liu shi jiu, yi song",https://www.loc.gov/item/2018421670/manifest.json,guji,,0,1,"yongle da dian|manuscripts|220-589|encyclopedias and dictionaries, chinese|407-453|liu, yilong|kings and rulers|china",book
2018433742,"Yongle da dian : juan yi wan er qian er bai qi shi zhi juan yi wan er qian er bai qi shi yi, yi song",https://www.loc.gov/item/2018433742/manifest.json,guji,,0,1,"yongle da dian|manuscripts|220-589|encyclopedias and dictionaries, chinese|407-453|liu, yilong|kings and rulers|china",book
2018433743,"Yongle da dian : juan yi wan er qian er bai qi shi er zhi juan yi wan er qian er bai qi shi si, yi song",https://www.loc.gov/item/2018433743/manifest.json,guji,,0,1,"yongle da dian|manuscripts|220-589|encyclopedias and dictionaries, chinese|407-453|liu, yilong|kings and rulers|china",book
2018433744,"Yongle da dian : juan yi wan er qian er bai qi shi wu zhi juan yi wan er qian er bai qi shi liu, yi song",https://www.loc.gov/item/2018433744/manifest.json,guji,,0,1,"yongle da dian|manuscripts|220-589|encyclopedias and dictionaries, chinese|early works to 1800|407-453|liu, yilong|kings and rulers",book
2018433745,"Yongle da dian : juan yi wan er qian san bai liu zhi juan yi wan er qian san bai ba, yi song",https://www.loc.gov/item/2018433745/manifest.json,guji,,0,1,"yongle da dian|manuscripts|song dynasty, 960|encyclopedias and dictionaries, chinese|927-976|kings and rulers|china|history",book
2018433746,"Yongle da dian : juan yi wan er qian san bai jiu shi jiu zhi juan yi wan er qian si bai, yi song",https://www.loc.gov/item/2018433746/manifest.json,guji,,0,1,"yongle da dian|manuscripts|song renzong|encyclopedias and dictionaries, chinese|kings and rulers|china|history|emperor of china",book
2018433747,"Yongle da dian : juan yi wan er qian si bai er shi ba zhi juan yi wan er qian si bai er shi jiu, yi song",https://www.loc.gov/item/2018433747/manifest.json,guji,,0,1,"yongle da dian|manuscripts|song renzong|encyclopedias and dictionaries, chinese|kings and rulers|china|history|emperor of china",book
2018433748,"Yongle da dian : juan yi wan er qian wu bai liu zhi juan yi wan er qian wu bai qi, yi song",https://www.loc.gov/item/2018433748/manifest.json,guji,,0,1,"yongle da dian|manuscripts|song shenzong|encyclopedias and dictionaries, chinese|kings and rulers|china|history|emperor of china",book
2018433749,"Yongle da dian : juan yi wan er qian jiu bai liu shi zhi juan yi wan er qian jiu bai liu shi er, yi song",https://www.loc.gov/item/2018433749/manifest.json,guji,,0,1,"yongle da dian|manuscripts|chronologies|song dynasty, 960|encyclopedias and dictionaries, chinese|chronology|kings and rulers|china",book
2018433750,"Yongle da dian : juan yi wan er qian jiu bai liu shi san zhi juan yi wan er qian jiu bai liu shi wu, yi song",https://www.loc.gov/item/2018433750/manifest.json,guji,,0,1,"yongle da dian|manuscripts|chronologies|song dynasty, 960|encyclopedias and dictionaries, chinese|chronology|kings and rulers|china",book
2018421653,"Yongle da dian : juan yi wan jiu bai si shi jiu zhi juan yi wan jiu bai wu shi, liu lao",https://www.loc.gov/item/2018421653/manifest.json,guji,,0,1,"yongle da dian|manuscripts|临川市 (china)|encyclopedias and dictionaries, chinese|撫州府 (jiangxi sheng, china)|history|fuzhou fu (jiangxi sheng, china)|linchuan shi (china)",book
2018433751,"Yongle da dian : juan yi wan er qian jiu bai liu shi liu zhi juan yi wan er qian jiu bai liu shi ba, yi song",https://www.loc.gov/item/2018433751/manifest.json,guji,,0,1,"yongle da dian|manuscripts|song dynasty, 960|encyclopedias and dictionaries, chinese|kings and rulers|china|history|emperor of china",book
2018433752,"Yongle da dian : juan yi wan er qian jiu bai liu shi jiu zhi juan yi wan er qian jiu bai qi shi yi, yi song",https://www.loc.gov/item/2018433752/manifest.json,guji,,0,1,"yongle da dian|manuscripts|prime ministers|chronologies|song dynasty, 960|encyclopedias and dictionaries, chinese|chronology|kings and rulers",book
2018433753,"Yongle da dian : juan yi wan san qian san bai si shi si zhi juan yi wan san qian san bai si shi wu, er zhen",https://www.loc.gov/item/2018433753/manifest.json,guji,,0,1,"yongle da dian|manuscripts|terminology|anonyms and pseudonyms, chinese|names, personal|encyclopedias and dictionaries, chinese|early works to 1800|history",book
2018433754,"Yongle da dian : juan yi wan san qian wu bai ba shi jiu zhi juan yi wan san qian wu bai jiu shi, er zhen",https://www.loc.gov/item/2018433754/manifest.json,guji,,0,1,"yongle da dian|manuscripts|zhou dynasty,221 b.c.|sources|encyclopedias and dictionaries, chinese|history|china|emperor of china",book
2018433755,"Yongle da dian : juan yi wan si qian wu shi wu zhi juan yi wan si qian wu shi liu, si ji",https://www.loc.gov/item/2018433755/manifest.json,guji,,0,1,"yongle da dian|manuscripts|eulogies|encyclopedias and dictionaries, chinese|chinese prose literature|history|china|song dynasty, 960",book
2018433756,"Yongle da dian : juan yi wan si qian yi bai san shi yi, si ji",https://www.loc.gov/item/2018433756/manifest.json,guji,,0,1,"yongle da dian|examinations|manuscripts|encyclopedias and dictionaries, chinese|early works to 1800|officials and employees|civil service|history",book
2018433757,"Yongle da dian : Juan yi wan wu qian yi bai si shi er, ba dui",https://www.loc.gov/item/2018433757/manifest.json,guji,,0,1,"yongle da dian|philosophy, chinese|manuscripts|yi jing|encyclopedias and dictionaries, chinese|to 221 b.c|china|divination",book
2018433758,"Yongle da dian : Juan yi wan wu qian yi bai si shi san, ba dui",https://www.loc.gov/item/2018433758/manifest.json,guji,,0,1,"yongle da dian|philosophy, chinese|manuscripts|yi jing|encyclopedias and dictionaries, chinese|to 221 b.c|commentaries|divination",book
2018433759,"Yongle da dian : Juan yi wan wu qian jiu bai wu shi zhi juan yi wan wu qian jiu bai wu shi yi, jiu zhen",https://www.loc.gov/item/2018433759/manifest.json,guji,,0,1,"yongle da dian|manuscripts|inland water transportation|encyclopedias and dictionaries, chinese|grain|transportation|yuan dynasty|history",book
2018433760,"Yongle da dian : Juan yi wan jiu qian qi bai si shi er zhi juan yi wan jiu qian qi bai si shi san, yi wu",https://www.loc.gov/item/2018433760/manifest.json,guji,,0,1,"yongle da dian|philosophy, chinese|manuscripts|encyclopedias and dictionaries, chinese|to 221 b.c|minorities|history|china",book
2018421654,"Yongle da dian : juan yi wan jiu bai jiu shi ba zhi juan yi wan jiu bai jiu shi jiu, liu lao",https://www.loc.gov/item/2018421654/manifest.json,guji,,0,1,"yongle da dian|manuscripts|encyclopedias and dictionaries, chinese|early works to 1800|public administration|local government|local officials and employees|history",book
2018433761,"Yongle da dian : Juan yi wan jiu qian qi bai ba shi wu zhi juan yi wan jiu qian qi bai ba shi liu, yi wu",https://www.loc.gov/item/2018433761/manifest.json,guji,,0,1,"social life and customs|yongle da dian|manuscripts|costume|encyclopedias and dictionaries, chinese|early works to 1800|officials and employees|history",book
2018433762,"Yongle da dian : Juan yi wan jiu qian qi bai jiu shi er, yi wu",https://www.loc.gov/item/2018433762/manifest.json,guji,,0,1,"yongle da dian|administrative law|manuscripts|sources|costume|encyclopedias and dictionaries, chinese|early works to 1800|officials and employees",book
2018421655,"Yongle da dian : juan yi wan yi qian zhi juan yi wan yi qian yi, liu lao",https://www.loc.gov/item/2018421655/manifest.json,guji,,0,1,"yongle da dian|manuscripts|encyclopedias and dictionaries, chinese|early works to 1800|public administration|local government|local officials and employees|history",book
2018421656,"Yongle da dian : juan yi wan yi qian qi shi liu zhi juan yi wan yi qian qi shi qi, ba hui",https://www.loc.gov/item/2018421656/manifest.json,guji,,0,1,"yongle da dian|phonology|manuscripts|encyclopedias and dictionaries, chinese|early works to 1800|chinese language",book
2018421657,"Yongle da dian : juan yi wan yi qian liu bai shi ba zhi juan yi wan yi qian liu bai shi jiu, shi si qiao",https://www.loc.gov/item/2018421657/manifest.json,guji,,0,1,"yongle da dian|manuscripts|health and hygiene|encyclopedias and dictionaries, chinese|early works to 1800|older people|care|filial piety",book
2018421658,"Yongle da dian : juan yi wan yi qian jiu bai wu shi yi zhi juan yi wan yi qian jiu bai wu shi er, shi jiu geng",https://www.loc.gov/item/2018421658/manifest.json,guji,,0,1,"yongle da dian|manuscripts|buddhism|abhiṣeka (buddhist rite)|asia|encyclopedias and dictionaries, chinese|early works to 1800|gazetteers",book
2018421659,"Yongle da dian : juan yi wan yi qian jiu bai wu shi san zhi juan yi wan yi qian jiu bai wu shi wu, shi jiu geng",https://www.loc.gov/item/2018421659/manifest.json,guji,,0,1,"yongle da dian|manuscripts|buddhism|abhiṣeka (buddhist rite)|asia|encyclopedias and dictionaries, chinese|early works to 1800|rituals",book
c65000146,Da Qing guo chu shi wang da chen qi zhi tu ce : bu fen juan,https://www.loc.gov/item/c65000146/manifest.json,guji,,0,1,flags|china,book
2001530431,Ming shan tu,https://www.loc.gov/item/2001530431/manifest.json,guji,史部,0,1,di li lei|shan chuan zhi|shi bu|china|mountains,book
2001530420,Da Qing yi tong zhi,https://www.loc.gov/item/2001530420/manifest.json,guji,史部,0,1,di li lei|historical geography|administrative and political divisions|zong zhi|shi bu|china,book
2001708570,Jiu bian tu shuo,https://www.loc.gov/item/2001708570/manifest.json,guji,史部,0,1,historical geography|ming dynasty|maps|history|china|shi bu|jun zheng|zheng shu lei,book
2001708631,Yangzhou Fu tu shuo,https://www.loc.gov/item/2001708631/manifest.json,guji,史部,0,1,di li lei|yangzhou shi (china)|maps|shi bu|fang zhi|扬州市 (china),manuscript/mixed material
00510311,Er ya tang jia cang shi shuo : bu fen juan,https://www.loc.gov/item/00510311/manifest.json,guji,经部,0,1,jing bu|shi jing|shi lei,manuscript/mixed material
2006550884,Xi fan yi yu,https://www.loc.gov/item/2006550884/manifest.json,guji,,0,1,"tibetan language|poetry|glossaries, vocabularies, etc|asia",manuscript/mixed material
2011457144,Yucheng Xian xiang tu zhi : yi juan,https://www.loc.gov/item/2011457144/manifest.json,guji,史部,0,1,di li lei|shi bu|du hui jun xian zhi shu|shandong sheng|yucheng xian,book
2011457188,Liaocheng Xian xiang tu zhi,https://www.loc.gov/item/2011457188/manifest.json,guji,史部,0,1,di li lei|shi bu|du hui jun xian zhi shu|shandong sheng|liaocheng xian,book
2011457223,Ningyang Xian xiang tu zhi : yi juan,https://www.loc.gov/item/2011457223/manifest.json,guji,,0,1,,book
2011457359,Zhu shi mu biao,https://www.loc.gov/item/2011457359/manifest.json,guji,,0,1,,book
2011457365,Jingde chuan deng lu. Juan di shi jiu,https://www.loc.gov/item/2011457365/manifest.json,guji,,0,1,,book
2011457367,Da bo nie pan jing. Juan san shi qi,https://www.loc.gov/item/2011457367/manifest.json,guji,子部,0,1,zi bu|shi jia lei,manuscript/mixed material
2011457370,Jin guang ming jing : can juan,https://www.loc.gov/item/2011457370/manifest.json,guji,,0,1,,book
2011457371,Miao fa lian hua jing : qi juan,https://www.loc.gov/item/2011457371/manifest.json,guji,子部,0,1,zi bu|shi jia lie,book
2012402059,Zou ji tong shu : bu fen juan,https://www.loc.gov/item/2012402059/manifest.json,guji,子部,0,1,zi bu|shu shu lei,book
2012402073,Yi jing zheng shi : bu fen juan,https://www.loc.gov/item/2012402073/manifest.json,guji,经部,0,1,yi lei|jing bu,manuscript/mixed material
2012402159,San guo zhi yan yi tu,https://www.loc.gov/item/2012402159/manifest.json,guji,,0,1,"pictorial works|illustrated works|san guo zhi yan yi|approximately 1330-approximately 1400|luo, guanzhong",book
2012402170,Shouyang Qi shi shi juan hui chao : yi juan,https://www.loc.gov/item/2012402170/manifest.json,guji,,0,1,,manuscript/mixed material
2012402190,Qiong tai xian sheng shi hua : yi juan,https://www.loc.gov/item/2012402190/manifest.json,guji,,0,1,,book
2012402195,Kang you ji xing tu,https://www.loc.gov/item/2012402195/manifest.json,guji,,0,1,,manuscript/mixed material
2012402196,Yunnan biao xia Yuan Jiang ying ying zhi zong ce,https://www.loc.gov/item/2012402196/manifest.json,guji,,0,1,,manuscript/mixed material
2012402198,Yunnan Zhaotong Zhen si ying ying zhi zong ce,https://www.loc.gov/item/2012402198/manifest.json,guji,,0,1,"zhaotong xian (yunnan sheng, china)|昭通縣 (yunnan sheng, china)",manuscript/mixed material
2012402254,Za chao : bu fen juan,https://www.loc.gov/item/2012402254/manifest.json,guji,,0,1,,manuscript/mixed material
2012402269,Ningxia chu chai ri ji : yi juan,https://www.loc.gov/item/2012402269/manifest.json,guji,史部,0,1,ningxia sheng (china)|di li lei|shi bu|寧夏省 (china),manuscript/mixed material
2012402277,"Zhu you ke. Juan wu, Shang zhe ke",https://www.loc.gov/item/2012402277/manifest.json,guji,子部,0,1,zi bu|yi jia lei,manuscript/mixed material
2012402278,Zi fu deng qi tian yi san ke zhi bing yi zhong. Juan er,https://www.loc.gov/item/2012402278/manifest.json,guji,子部,0,1,zi bu|yi jia lei,manuscript/mixed material
2012402279,Da Qing jin sheng quan shu : bu fen juan,https://www.loc.gov/item/2012402279/manifest.json,guji,史部,0,1,shi bu|zheng shu lei,book
2012402280,Du fu xian yuan bao,https://www.loc.gov/item/2012402280/manifest.json,guji,史部,0,1,shi bu|bian nian lei,book
2012402281,Da Qing jin shen quan shu : bu fen juan,https://www.loc.gov/item/2012402281/manifest.json,guji,史部,0,1,chinese provinces|shi bu|zheng shu lei,book
2012402282,Da Qing zhong shu bei lan : bu fen juan,https://www.loc.gov/item/2012402282/manifest.json,guji,史部,0,1,shi bu|zheng shu lei|officials and employees|china|registers|registers (lists),book
2012402283,Da Qing jin shen quan shu : bu fen juan,https://www.loc.gov/item/2012402283/manifest.json,guji,,0,1,chinese provinces|si bu|zheng shu lei,book
2012402284,Qing jin shen quan shu : bu fen juan,https://www.loc.gov/item/2012402284/manifest.json,guji,史部,0,1,chinese provinces|shi bu|zheng shu lei,book
2012402285,Da Qing jin shen quan shu : bu fen juan,https://www.loc.gov/item/2012402285/manifest.json,guji,史部,0,1,chinese provinces|shi bu|zheng shu lei,book
2012402286,Da Qing jin shen quan shu : bu fen juan,https://www.loc.gov/item/2012402286/manifest.json,guji,史部,0,1,chinese provinces|shi bu|zheng shu lei,book
2012402287,Da Qing jin shen quan shu : bu fen juan,https://www.loc.gov/item/2012402287/manifest.json,guji,史部,0,1,chinese provinces|shi bu|zheng shu lei,book
2012402288,Da Qing zhong shu bei lan : bu fen juan,https://www.loc.gov/item/2012402288/manifest.json,guji,史部,0,1,shi bu|zheng shu lei|officials and employees|china|registers|registers (lists),book
2012402289,Da Qing jin shen quan shu : bu fen juan,https://www.loc.gov/item/2012402289/manifest.json,guji,史部,0,1,chinese provinces|shi bu|zheng shu lei,book
2012402290,Da Qing zhong shu bei lan : bu fen juan,https://www.loc.gov/item/2012402290/manifest.json,guji,史部,0,1,shi bu|zheng shu lei|officials and employees|china|registers|registers (lists),book
2012402291,Da Qing jin shen quan shu : bu fen juan,https://www.loc.gov/item/2012402291/manifest.json,guji,史部,0,1,chinese provinces|shi bu|zheng shu lei,book
2012402292,Da Qing jin shen quan shu : bu fen juan,https://www.loc.gov/item/2012402292/manifest.json,guji,史部,0,1,chinese provinces|shi bu|zheng shu lei,book
2012402293,Da Qing zhong shu bei lan : bu fen juan,https://www.loc.gov/item/2012402293/manifest.json,guji,史部,0,1,shi bu|zheng shu lei|officials and employees|china|registers|registers (lists),book
2012402294,Da Qing jin shen quan shu : bu fen juan,https://www.loc.gov/item/2012402294/manifest.json,guji,史部,0,1,chinese provinces|shi bu|zheng shu lei,book
2012402295,Da Qing zhong shu bei lan : bu fen juan,https://www.loc.gov/item/2012402295/manifest.json,guji,史部,0,1,shi bu|zheng shu lei|officials and employees|china|registers|registers (lists),book
2012402299,Shi yan guan yin cun : bu fen juan,https://www.loc.gov/item/2012402299/manifest.json,guji,子部,0,1,zi bu|dao jia lei,manuscript/mixed material
2012402301,Da Qing zhi guan qian xu quan shu : bu fen juan,https://www.loc.gov/item/2012402301/manifest.json,guji,史部,0,1,officials and employees|shi bu|zheng shu lei|civil service|china,book
2012402302,Da Qing zhi guan qian xu ti ming lu : bu fen juan,https://www.loc.gov/item/2012402302/manifest.json,guji,史部,0,1,officials and employees|shi bu|zheng shu lei|civil service|china,book
2012402307,Da Qing jin shen quan shu : bu fen juan,https://www.loc.gov/item/2012402307/manifest.json,guji,史部,0,1,chinese provinces|shi bu|zheng shu lei,book
2012402308,Da Qing jin shen quan shu : bu fen juan,https://www.loc.gov/item/2012402308/manifest.json,guji,史部,0,1,chinese provinces|shi bu|zheng shu lei,book
2012402309,Da Qing jin shen quan shu : bu fen juan,https://www.loc.gov/item/2012402309/manifest.json,guji,史部,0,1,chinese provinces|shi bu|zheng shu lei,book
2012402310,Wanjiang tong guan lu : bu fen juan,https://www.loc.gov/item/2012402310/manifest.json,guji,史部,0,1,皖江 (china)|shi bu|wanjiang (china)|zheng shu lei,book
2012402311,Anhui tong guan lu : bu fen juan,https://www.loc.gov/item/2012402311/manifest.json,guji,史部,0,1,安徽省 (china)|shi bu|anhui sheng (china)|zheng shu lei,book
2012402312,"Anhui tong guan lu : bu fen juan, [fu Anhui Sheng cheng ge xue tang ju suo yuan shen zhe ming biao]",https://www.loc.gov/item/2012402312/manifest.json,guji,史部,0,1,安徽省 (china)|shi bu|anhui sheng (china)|zheng shu lei,book
2012402313,"Anhui tong guan lu : si juan, [fu Anhui Sheng cheng ge xue tang ju suo yuan shen zhe ming biao, yi juan]",https://www.loc.gov/item/2012402313/manifest.json,guji,史部,0,1,安徽省 (china)|shi bu|anhui sheng (china)|zheng shu lei,book
