id,title,manifest,keyword
,山茶科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02510/manifest.json,本草
,魚譜　サ至ス,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01068/manifest.json,本草
,大戟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12768/manifest.json,本草
,虎耳草科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08448/manifest.json,本草
,豆科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05921/manifest.json,本草
,豆科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06117/manifest.json,本草
,五加科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09159/manifest.json,本草
,五加科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09305/manifest.json,本草
,忍冬科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09635/manifest.json,本草
,石南科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10097/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16126/manifest.json,本草
,無花果科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13671/manifest.json,本草
,殼斗科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15060/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15126/manifest.json,本草
,薔薇科　杏譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06809/manifest.json,本草
,桜譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07233/manifest.json,本草
,蕁麻科　楮栲譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13323/manifest.json,本草
,豆科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06231/manifest.json,本草
,楊柳科　白楊譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15871/manifest.json,本草
,狗骨科　秦皮譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11338/manifest.json,本草
,素馨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11211/manifest.json,本草
,殼斗科　椿木科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13985/manifest.json,本草
,胡桃科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13855/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16462/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16326/manifest.json,本草
,栗科　栗譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14888/manifest.json,本草
,檀香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12675/manifest.json,本草
,大戟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12759/manifest.json,本草
,桑科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12915/manifest.json,本草
,楡科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13066/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14647/manifest.json,本草
,松柏科　柏譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14464/manifest.json,本草
,棕櫚科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-17355/manifest.json,本草
,桜譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07249/manifest.json,本草
,薔薇科　薔薇譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07616/manifest.json,本草
,石南科　躑躅譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10408/manifest.json,本草
,豆科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06322/manifest.json,本草
,橙橘科　文且譜一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03555/manifest.json,本草
,秦椒譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03231/manifest.json,本草
,秦椒譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03210/manifest.json,本草
,橙橘科　文且譜一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03573/manifest.json,本草
,無患樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04945/manifest.json,本草
,漆樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05605/manifest.json,本草
,槭樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05151/manifest.json,本草
,忍冬科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09555/manifest.json,本草
,忍冬科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09678/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08097/manifest.json,本草
,自ミ至テ,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01664/manifest.json,本草
,魚譜　サ至ス,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01059/manifest.json,本草
,桑科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13463/manifest.json,本草
,無花果科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13663/manifest.json,本草
,楊梅譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13924/manifest.json,本草
,胡桃科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13812/manifest.json,本草
,山茶科　茶譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02763/manifest.json,本草
,樟科　桂譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11911/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15404/manifest.json,本草
,蔦科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08774/manifest.json,本草
,石南科　躑躅譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10257/manifest.json,本草
,紫金牛科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10537/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15830/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15756/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15815/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16454/manifest.json,本草
,桑科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12937/manifest.json,本草
,殼斗科　枹譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14330/manifest.json,本草
,梅譜　食用,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06655/manifest.json,本草
,薔薇科　薔薇譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07554/manifest.json,本草
,楊柳科　白楊譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15882/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14654/manifest.json,本草
,栗科　栗譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14890/manifest.json,本草
,葇荑科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14924/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15119/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16223/manifest.json,本草
,橙橘科　橘譜一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03480/manifest.json,本草
,秦椒譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03258/manifest.json,本草
,橙橘科　文且譜二,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03745/manifest.json,本草
,胡桃科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13897/manifest.json,本草
,殼斗科　槲譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14150/manifest.json,本草
,五加科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09235/manifest.json,本草
,忍冬科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09637/manifest.json,本草
,忍冬科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09696/manifest.json,本草
,忍冬科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09730/manifest.json,本草
,忍冬科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09718/manifest.json,本草
,石南科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09816/manifest.json,本草
,石南科　躑躅譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10287/manifest.json,本草
,柿樹科　柿譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10603/manifest.json,本草
,柿樹科　柿譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10742/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08259/manifest.json,本草
,茄科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11719/manifest.json,本草
,桑科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12939/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08140/manifest.json,本草
,梨譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07769/manifest.json,本草
,桑科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13548/manifest.json,本草
,豆科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06028/manifest.json,本草
,錦葵科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02787/manifest.json,本草
,梧桐科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03033/manifest.json,本草
,鼠李科　鼠梨集説,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04809/manifest.json,本草
,冬青科　冬青譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04403/manifest.json,本草
,豆科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06301/manifest.json,本草
,自ミ至テ,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01660/manifest.json,本草
,蟲譜図説一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01869/manifest.json,本草
,自ヨ至ク,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01551/manifest.json,本草
,橙橘科　文且譜一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03568/manifest.json,本草
,石南科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09778/manifest.json,本草
,狗骨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11601/manifest.json,本草
,薔薇科　海棠譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07859/manifest.json,本草
,楡科　欅譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13229/manifest.json,本草
,大戟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12993/manifest.json,本草
,棕櫚科　中,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-17038/manifest.json,本草
,松柏科　公孫樹譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16660/manifest.json,本草
,棕櫚科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-17312/manifest.json,本草
,寄生科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12500/manifest.json,本草
,蟲譜図説十二,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02240/manifest.json,本草
,漆樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05739/manifest.json,本草
,豆科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06005/manifest.json,本草
,豆科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05897/manifest.json,本草
,山茶科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02514/manifest.json,本草
,蟲譜図説九,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02151/manifest.json,本草
,冬青科　冬青譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04372/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08090/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08101/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07978/manifest.json,本草
,無患樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04876/manifest.json,本草
,楊梅譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13932/manifest.json,本草
,樟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12142/manifest.json,本草
,樟科　桂譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11894/manifest.json,本草
,狗骨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11647/manifest.json,本草
,無花果科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13647/manifest.json,本草
,楡科　欅譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13221/manifest.json,本草
,楡科　欅譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13257/manifest.json,本草
,石南科　躑躅譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10297/manifest.json,本草
,梧桐科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03068/manifest.json,本草
,橙橘科　文且譜一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03571/manifest.json,本草
,芸香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03384/manifest.json,本草
,錦窠海鹿譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01335/manifest.json,本草
,栗科　栗譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14894/manifest.json,本草
,楡科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13093/manifest.json,本草
,大戟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12822/manifest.json,本草
,大戟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12801/manifest.json,本草
,五加科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09295/manifest.json,本草
,山茱萸科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09402/manifest.json,本草
,忍冬科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09692/manifest.json,本草
,石南科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10129/manifest.json,本草
,石榴科　桃金嬢科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09092/manifest.json,本草
,石榴科　桃金嬢科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09106/manifest.json,本草
,棕櫚科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-17343/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15739/manifest.json,本草
,錦葵科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02864/manifest.json,本草
,蝉譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01582/manifest.json,本草
,自ミ至テ,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01654/manifest.json,本草
,紫金牛科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10553/manifest.json,本草
,薔薇科　海棠譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07888/manifest.json,本草
,狗骨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11505/manifest.json,本草
,狗骨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11631/manifest.json,本草
,狗骨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11555/manifest.json,本草
,錦窠海鹿譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01348/manifest.json,本草
,魚譜　コ至ア,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01115/manifest.json,本草
,大戟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13021/manifest.json,本草
,楡科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13150/manifest.json,本草
,蕁麻科　楮栲譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13296/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08215/manifest.json,本草
,虎耳草科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08490/manifest.json,本草
,虎耳草科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08635/manifest.json,本草
,漆樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05721/manifest.json,本草
,豆科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06161/manifest.json,本草
,樟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11958/manifest.json,本草
,瑞香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12261/manifest.json,本草
,五加科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09272/manifest.json,本草
,楊柳科　デロ楊譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16070/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16378/manifest.json,本草
,松柏科　柏譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14425/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15100/manifest.json,本草
,薔薇科　桃譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06847/manifest.json,本草
,桜譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07397/manifest.json,本草
,薔薇科　薔薇譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07593/manifest.json,本草
,棕櫚科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16747/manifest.json,本草
,棕櫚科　中,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-17020/manifest.json,本草
,松柏科　松譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-17197/manifest.json,本草
,棟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04202/manifest.json,本草
,松柏科　松譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-17226/manifest.json,本草
,豆科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06175/manifest.json,本草
,芸香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03385/manifest.json,本草
,無患樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04923/manifest.json,本草
,五加科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09160/manifest.json,本草
,石南科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10131/manifest.json,本草
,衛矛科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04621/manifest.json,本草
,薔薇科　李譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07036/manifest.json,本草
,梅譜　食用,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06667/manifest.json,本草
,狗骨科　秦皮譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11374/manifest.json,本草
,薔薇科　海棠譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07919/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08131/manifest.json,本草
,自イ至ホ,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01487/manifest.json,本草
,魚譜　コ至ア,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01095/manifest.json,本草
,自ミ至テ,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01676/manifest.json,本草
,自ミ至テ,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-17622/manifest.json,本草
,蕁麻科　楮栲譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13350/manifest.json,本草
,菩提樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03093/manifest.json,本草
,玄参科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11771/manifest.json,本草
,紫葳科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11804/manifest.json,本草
,瑞香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12365/manifest.json,本草
,虎耳草科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08576/manifest.json,本草
,虎耳草科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08643/manifest.json,本草
,石南科　躑躅譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10359/manifest.json,本草
,斉墩果科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11113/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15777/manifest.json,本草
,楊柳科　デロ楊譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16082/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15781/manifest.json,本草
,殼斗科　槲譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14170/manifest.json,本草
,狗骨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11592/manifest.json,本草
,狗骨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11511/manifest.json,本草
,紫葳科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11817/manifest.json,本草
,鳳梨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16621/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16154/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16161/manifest.json,本草
,栗科　栗譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14886/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15365/manifest.json,本草
,楊柳科　柳譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15480/manifest.json,本草
,黄楊科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12727/manifest.json,本草
,松柏科　柏譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14514/manifest.json,本草
,殼斗科　枹譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14354/manifest.json,本草
,茅荑科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14581/manifest.json,本草
,楊柳科　白楊譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15857/manifest.json,本草
,蟲譜図説二,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01909/manifest.json,本草
,蟲譜図説九,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02163/manifest.json,本草
,栗科　栗譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14880/manifest.json,本草
,殼斗科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15047/manifest.json,本草
,殼斗科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15025/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15109/manifest.json,本草
,楊柳科　柳譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15335/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15379/manifest.json,本草
,瑞香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12343/manifest.json,本草
,茅荑科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14572/manifest.json,本草
,殼斗科　槲譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14225/manifest.json,本草
,樟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11962/manifest.json,本草
,樟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12086/manifest.json,本草
,松柏科　竹柏羅漢松譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16804/manifest.json,本草
,松柏科　松譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-17130/manifest.json,本草
,棕櫚科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16785/manifest.json,本草
,魚譜　コ至ア,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01118/manifest.json,本草
,魚譜　四,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-00488/manifest.json,本草
,雑,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01803/manifest.json,本草
,槭樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05331/manifest.json,本草
,豆科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05922/manifest.json,本草
,豆科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05891/manifest.json,本草
,山茶科　山茶譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02613/manifest.json,本草
,棟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04214/manifest.json,本草
,薔薇科　海棠譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07926/manifest.json,本草
,鼠李科　鼠梨集説,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04734/manifest.json,本草
,鼠李科　鼠梨集説,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04732/manifest.json,本草
,鼠李科　鼠梨集説,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04687/manifest.json,本草
,橙橘科　文且譜二,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03732/manifest.json,本草
,橙橘科　橘譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04009/manifest.json,本草
,楊梅譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13940/manifest.json,本草
,無花果科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13728/manifest.json,本草
,斉墩果科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11084/manifest.json,本草
,薔薇科　杏譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06822/manifest.json,本草
