id,title,manifest,db,tw_title
arc_books-NIJL_100273198,医余,https://www.dh-jac.net/db1/books/NIJL-100273198/portal/manifest.json,arc_books,毉餘
arc_books-ya09_00301,医余,https://www.dh-jac.net/db1/books/ya09_00301/portal/manifest.json,arc_books,毉餘
arc_books-NIJL_100381958,医余,https://www.dh-jac.net/db1/books/NIJL-100381958/portal/manifest.json,arc_books,毉餘
kyudai-R100000092_I000119537_00,醫餘 巻之上,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/2230190.json,kyudai,毉餘
kyudai-R100000092_I000119538_00,醫餘 巻之中,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/2230191.json,kyudai,毉餘
kyudai-R100000092_I000119539_00,醫餘 巻之下,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/2230192.json,kyudai,毉餘
kyudai-R100000092_I000030801_00,内象銅版図,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/1446045.json,kyudai,毉餘
arc_books-NIJL_100382616,泰定養生主論,https://www.dh-jac.net/db1/books/NIJL-100382616/portal/manifest.json,arc_books,泰定養生主論
arc_books-NDL_2606397,増訂本草備要4卷醫方湯頭歌括1卷,https://www.dl.ndl.go.jp/api/iiif/2606397/manifest.json,arc_books,湯頭
arc_books-NDL_2607328,増訂本草備要4卷醫方湯頭歌括1卷,https://www.dl.ndl.go.jp/api/iiif/2607328/manifest.json,arc_books,湯頭
THERS_da-N002_20230901_08150,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08150/manifest.json,THERS_da,湯頭
arc_books-NIJL_100348131,医学発明済生抜粋方天集,https://www.dh-jac.net/db1/books/NIJL-100348131/portal/manifest.json,arc_books,濟生拔粹方
kyudai-R100000092_I000120693_00,東垣醫學發明 巻之2,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4705906.json,kyudai,濟生拔粹方
kyudai-R100000092_I000120692_00,東垣醫學發明 巻之1,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4705905.json,kyudai,濟生拔粹方
ryukoku-R100000135_I230224,石室秘録,https://da.library.ryukoku.ac.jp/iiif/230224/1/manifest.json,ryukoku,石室秘錄
THERS_da-N002_20230901_03223,秦椒譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03223/manifest.json,THERS_da,神仙服餌
THERS_da-N002_20230901_16466,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16466/manifest.json,THERS_da,神仙服餌
arc_books-NIJL_200011932,神応経,https://www.dh-jac.net/db1/books/NIJL-200011932/portal/manifest.json,arc_books,神應經
utokyo_da-7b488afc_842e_6a85_1bb2_a48c2c20688a,神應經,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/7b488afc-842e-6a85-1bb2-a48c2c20688a/manifest,utokyo_da,神應經
utokyo_da-e5633946_71cd_8b90_1445_3b9cce240ab4,神應經,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/e5633946-71cd-8b90-1445-3b9cce240ab4/manifest,utokyo_da,神應經
arc_books-ya09_01100,神応経,https://www.dh-jac.net/db1/books/ya09_01100/portal/manifest.json,arc_books,神應經
arc_books-ya09_00095,秘伝疹子心法,https://www.dh-jac.net/db1/books/ya09_00095/portal/manifest.json,arc_books,秘傳疹子心法
arc_books-NIJL_100360382,穀類抄,https://www.dh-jac.net/db1/books/NIJL-100360382/portal/manifest.json,arc_books,穀類抄
ryukoku-R100000135_I000001145_00,紹興校定経史証類備急本草画,https://da.library.ryukoku.ac.jp/iiif/980020/1/manifest.json,ryukoku,紹興校定經史證類備急本草畫
THERS_da-N002_20230901_17623,紹興校定證類備急本草画圖,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-17623/manifest.json,THERS_da,紹興校定經史證類備急本草畫
arc_books-NIJL_100260396,経穴彙解,https://www.dh-jac.net/db1/books/NIJL-100260396/portal/manifest.json,arc_books,經穴彙解
arc_books-NIJL_100079291,経穴彙解,https://www.dh-jac.net/db1/books/NIJL-100079291/portal/manifest.json,arc_books,經穴彙解
arc_books-NIJL_100335668,経穴彙解,https://www.dh-jac.net/db1/books/NIJL-100335668/portal/manifest.json,arc_books,經穴彙解
kyudai-R100000092_I000121466_00,經穴彙解 巻之4,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4492404.json,kyudai,經穴彙解
kyudai-R100000092_I000121467_00,經穴彙解 巻之5,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4492405.json,kyudai,經穴彙解
kyudai-R100000092_I000121465_00,經穴彙解 巻之3,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4492403.json,kyudai,經穴彙解
kyudai-R100000092_I000121468_00,經穴彙解 巻之6,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4492406.json,kyudai,經穴彙解
kyudai-R100000092_I000121464_00,經穴彙解 巻之2,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4492402.json,kyudai,經穴彙解
kyudai-R100000092_I000121469_00,經穴彙解 巻之7,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4492407.json,kyudai,經穴彙解
kyudai-R100000092_I000121470_00,經穴彙解 巻之8,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4492408.json,kyudai,經穴彙解
kyudai-R100000092_I000121463_00,經穴彙解 巻之1,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4492401.json,kyudai,經穴彙解
arc_books-ya09_00491,経穴彙解,https://www.dh-jac.net/db1/books/ya09_00491/portal/manifest.json,arc_books,經穴彙解
arc_books-NIJL_100382547,経穴彙解,https://www.dh-jac.net/db1/books/NIJL-100382547/portal/manifest.json,arc_books,經穴彙解
ukobe_s-R100000144_I000015692_00,經穴彙解 8巻 (存6巻),https://da.lib.kobe-u.ac.jp/files/manifest/1/40000/0100404341.json,ukobe_s,經穴彙解
arc_books-NIJL_100288017,宋徽宗聖済経,https://www.dh-jac.net/db1/books/NIJL-100288017/portal/manifest.json,arc_books,聖濟經
arc_books-ya09_00265,藍渓劉先生平言,https://www.dh-jac.net/db1/books/ya09_00265/portal/manifest.json,arc_books,藍溪劉先生平言
arc_books-NIJL_100387126,薬治通義,https://www.dh-jac.net/db1/books/NIJL-100387126/portal/manifest.json,arc_books,藥治通義
arc_books-NIJL_100382302,薬治通義,https://www.dh-jac.net/db1/books/NIJL-100382302/portal/manifest.json,arc_books,藥治通義
arc_books-NDL_2536481,薬雅,https://www.dl.ndl.go.jp/api/iiif/2536481/manifest.json,arc_books,藥雅
arc_books-NDL_2536427,薬雅,https://www.dl.ndl.go.jp/api/iiif/2536427/manifest.json,arc_books,藥雅
arc_books-NIJL_100311049,薬雅,https://www.dh-jac.net/db1/books/NIJL-100311049/portal/manifest.json,arc_books,藥雅
arc_books-NIJL_100311051,薬雅,https://www.dh-jac.net/db1/books/NIJL-100311051/portal/manifest.json,arc_books,藥雅
arc_books-NIJL_100311050,薬雅,https://www.dh-jac.net/db1/books/NIJL-100311050/portal/manifest.json,arc_books,藥雅
arc_books-ya09_00350,薬雅,https://www.dh-jac.net/db1/books/ya09_00350/portal/manifest.json,arc_books,藥雅
arc_books-NIJL_100404186,薬雅,https://www.dh-jac.net/db1/books/NIJL-100404186/portal/manifest.json,arc_books,藥雅
arc_books-NIJL_100404185,薬雅,https://www.dh-jac.net/db1/books/NIJL-100404185/portal/manifest.json,arc_books,藥雅
arc_books-NIJL_100382686,薬雅,https://www.dh-jac.net/db1/books/NIJL-100382686/portal/manifest.json,arc_books,藥雅
THERS_da-N002_20230901_14441,松柏科　柏譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14441/manifest.json,THERS_da,藥雅
ryukoku-R100000135_I220376,蘇沈内翰良方,https://da.library.ryukoku.ac.jp/iiif/220376/1/manifest.json,ryukoku,蘇沈內翰良方
ryukoku-R100000135_I220383,蘇沈良方,https://da.library.ryukoku.ac.jp/iiif/220383/1/manifest.json,ryukoku,蘇沈良方
arc_books-RYU9814L,袖珍方,https://www.dh-jac.net/db1/books/RYU9814L/portal/manifest.json,arc_books,袖珍方
arc_books-NIJL_100252655,袖珍方,https://www.dh-jac.net/db1/books/NIJL-100252655/portal/manifest.json,arc_books,袖珍方
arc_books-NIJL_100244548,袖珍方叢,https://www.dh-jac.net/db1/books/NIJL-100244548/portal/manifest.json,arc_books,袖珍方
arc_books-bunko08_c0167,[ボ]嗚[ドイン]袖珍方叢,https://www.dh-jac.net/db1/books/bunko08_c0167/portal/manifest.json,arc_books,袖珍方
ryukoku-R100000135_I000001139_00,袖珍方,https://da.library.ryukoku.ac.jp/iiif/980014/1/manifest.json,ryukoku,袖珍方
utokyo_da-e7a0588f_51f2_200b_51f9_1522bf2809c2,菩鳴喥英袖珍方叢 初編2巻,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/e7a0588f-51f2-200b-51f9-1522bf2809c2/manifest,utokyo_da,袖珍方
THERS_da-N002_20230901_06806,薔薇科　杏譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06806/manifest.json,THERS_da,袖珍方
THERS_da-N002_20230901_06809,薔薇科　杏譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06809/manifest.json,THERS_da,袖珍方
THERS_da-N002_20230901_06815,薔薇科　杏譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06815/manifest.json,THERS_da,袖珍方
THERS_da-N002_20230901_06822,薔薇科　杏譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06822/manifest.json,THERS_da,袖珍方
arc_books-ya09_00385,褚氏遺書,https://www.dh-jac.net/db1/books/ya09_00385/portal/manifest.json,arc_books,褚氏遺書
arc_books-NIJL_100260394,観聚方要補,https://www.dh-jac.net/db1/books/NIJL-100260394/portal/manifest.json,arc_books,觀聚方要補
kyudai-R100000092_I000121324_00,觀聚方要補 巻之1,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4492260.json,kyudai,觀聚方要補
arc_books-NIJL_100335562,観聚方要補,https://www.dh-jac.net/db1/books/NIJL-100335562/portal/manifest.json,arc_books,觀聚方要補
arc_books-NIJL_100252254,観聚方要補,https://www.dh-jac.net/db1/books/NIJL-100252254/portal/manifest.json,arc_books,觀聚方要補
arc_books-NIJL_100335568,観聚方要補,https://www.dh-jac.net/db1/books/NIJL-100335568/portal/manifest.json,arc_books,觀聚方要補
arc_books-NIJL_100347059,観聚方要補,https://www.dh-jac.net/db1/books/NIJL-100347059/portal/manifest.json,arc_books,觀聚方要補
arc_books-NIJL_100347058,観聚方要補,https://www.dh-jac.net/db1/books/NIJL-100347058/portal/manifest.json,arc_books,觀聚方要補
arc_books-ya09_01125,観聚方要補,https://www.dh-jac.net/db1/books/ya09_01125/portal/manifest.json,arc_books,觀聚方要補
kyudai-R100000092_I000121114_00,觀聚方要補 巻之5,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4492030.json,kyudai,觀聚方要補
kyudai-R100000092_I000121116_00,觀聚方要補 巻之7,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4492032.json,kyudai,觀聚方要補
kyudai-R100000092_I000121117_00,觀聚方要補 巻之8,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4492033.json,kyudai,觀聚方要補
kyudai-R100000092_I000121112_00,觀聚方要補 巻之3,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4492028.json,kyudai,觀聚方要補
kyudai-R100000092_I000121113_00,觀聚方要補 巻之4,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4492029.json,kyudai,觀聚方要補
kyudai-R100000092_I000121118_00,觀聚方要補 巻之9,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4492034.json,kyudai,觀聚方要補
arc_books-NIJL_100382718,観聚方要補,https://www.dh-jac.net/db1/books/NIJL-100382718/portal/manifest.json,arc_books,觀聚方要補
arc_books-NIJL_100382116,観聚方要補,https://www.dh-jac.net/db1/books/NIJL-100382116/portal/manifest.json,arc_books,觀聚方要補
kyudai-R100000092_I000121111_00,觀聚方要補 巻之2,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4492027.json,kyudai,觀聚方要補
kyudai-R100000092_I000121115_00,觀聚方要補 巻之6,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4492031.json,kyudai,觀聚方要補
kyudai-R100000092_I000121119_00,觀聚方要補 巻之10,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4492035.json,kyudai,觀聚方要補
ukobe_s-R100000144_I000015690_00,觀聚方要補 10巻 (存9巻),https://da.lib.kobe-u.ac.jp/files/manifest/1/40000/0100404339.json,ukobe_s,觀聚方要補
arc_books-NIJL_100347955,診家枢要,https://www.dh-jac.net/db1/books/NIJL-100347955/portal/manifest.json,arc_books,診家樞要
kyudai-R100000092_I000120460_00,診家樞要,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4705671.json,kyudai,診家樞要
arc_books-NIJL_100245458,証治要訣類方,https://www.dh-jac.net/db1/books/NIJL-100245458/portal/manifest.json,arc_books,證治要訣類方
arc_books-NIJL_100141699,赤水玄珠,https://www.dh-jac.net/db1/books/NIJL-100141699/portal/manifest.json,arc_books,赤水玄珠
arc_books-NIJL_100141727,赤水玄珠,https://www.dh-jac.net/db1/books/NIJL-100141727/portal/manifest.json,arc_books,赤水玄珠
arc_books-ya09_00516,赤水玄珠,https://www.dh-jac.net/db1/books/ya09_00516/portal/manifest.json,arc_books,赤水玄珠
arc_books-ru04_05040,東奥紀行,https://www.dh-jac.net/db1/books/ru04_05040/portal/manifest.json,arc_books,赤水玄珠
arc_books-ru04_03095,東奥紀行,https://www.dh-jac.net/db1/books/ru04_03095/portal/manifest.json,arc_books,赤水玄珠
arc_books-ru04_01358,東奥紀行,https://www.dh-jac.net/db1/books/ru04_01358/portal/manifest.json,arc_books,赤水玄珠
THERS_da-N002_20230901_12532,寄生科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12532/manifest.json,THERS_da,赤水玄珠
arc_books-NIJL_100261071,黴瘡辨惑論,https://www.dh-jac.net/db1/books/NIJL-100261071/portal/manifest.json,arc_books,辨惑論
arc_books-NIJL_200032270,兵法辨惑論,https://www.dh-jac.net/db1/books/NIJL-200032270/portal/manifest.json,arc_books,辨惑論
arc_books-NIJL_100244028,黴瘡辨惑論,https://www.dh-jac.net/db1/books/NIJL-100244028/portal/manifest.json,arc_books,辨惑論
arc_books-NIJL_100448111,十門辨惑論,https://www.dh-jac.net/db1/books/NIJL-100448111/portal/manifest.json,arc_books,辨惑論
arc_books-NIJL_100452560,本地辨惑論,https://www.dh-jac.net/db1/books/NIJL-100452560/portal/manifest.json,arc_books,辨惑論
kyudai-R100000092_I000120876_00,辨惑論 巻之1,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4706090.json,kyudai,辨惑論
kyudai-R100000092_I000120877_00,辨惑論 巻之2,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4706091.json,kyudai,辨惑論
arc_books-NIJL_100448096,十門辨惑論裨檢,https://www.dh-jac.net/db1/books/NIJL-100448096/portal/manifest.json,arc_books,辨惑論
arc_books-NIJL_100448088,十門辯惑論纂述,https://www.dh-jac.net/db1/books/NIJL-100448088/portal/manifest.json,arc_books,辨惑論
ryukoku-R100000135_I240282,十門弁惑論裨検,https://da.library.ryukoku.ac.jp/iiif/240282/1/manifest.json,ryukoku,辨惑論
ryukoku-R100000135_I000003622_00,十門弁惑論纂述,https://da.library.ryukoku.ac.jp/iiif/190540/1/manifest.json,ryukoku,辨惑論
ryukoku-R100000135_I000003598_00,十門弁惑論裨検,https://da.library.ryukoku.ac.jp/iiif/190516/1/manifest.json,ryukoku,辨惑論
ukobe_s-R100000144_I000015857_00,梅瘡辨惑論,https://da.lib.kobe-u.ac.jp/files/manifest/1/40000/0100404506.json,ukobe_s,辨惑論
arc_books-NIJL_100382610,遐年要鈔,https://www.dh-jac.net/db1/books/NIJL-100382610/portal/manifest.json,arc_books,遐年要鈔
arc_books-NIJL_100079282,医史,https://www.dh-jac.net/db1/books/NIJL-100079282/portal/manifest.json,arc_books,醫史
utokyo_da-30f0ab02_9c86_66ab_0951_7708653986e1,醫史 10巻 [1],https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/30f0ab02-9c86-66ab-0951-7708653986e1/manifest,utokyo_da,醫史
utokyo_da-e92164bf_3601_7e4b_28c6_5a4abe125ba5,醫史 10巻 [2],https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/e92164bf-3601-7e4b-28c6-5a4abe125ba5/manifest,utokyo_da,醫史
utokyo_da-5e676975_7e9b_48ab_b1e3_5924ba85a384,今村亮ヘ医史講義嘱託ノ件,https://uta.u-tokyo.ac.jp/uta/iiif/57292/manifest,utokyo_da,醫史
utokyo_da-60d193c1_d814_42c3_90c0_a5caf5975e1a,抽齋年譜(チュウサイ ネンプ) . [写本],https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/60d193c1-d814-42c3-90c0-a5caf5975e1a/manifest,utokyo_da,醫史
utokyo_da-b2f112d2_bafd_498c_8486_a10918ea6d1b,澀江家乘(シブエ カジョウ) / 森鴎外[編]. [写本],https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/b2f112d2-bafd-498c-8486-a10918ea6d1b/manifest,utokyo_da,醫史
utokyo_da-3bb6cf68_13ed_4518_b013_bcbc4a919218,医科大学々科中医史并法科大学学科中和漢学及法律学科中日本古代法律ヲ廃スル件,https://uta.u-tokyo.ac.jp/uta/iiif/60517/manifest,utokyo_da,醫史
utokyo_da-25301256_976b_4d6e_aa04_9a1722ad54d3,多紀事蹟(タキ ジセキ) . [写本],https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/25301256-976b-4d6e-aa04-9a1722ad54d3/manifest,utokyo_da,醫史
utokyo_da-3edefe88_6c17_4712_99b8_bd01c4c9d523,抽齋歿後(チュウサイ ボツゴ) . [写本],https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/3edefe88-6c17-4712-99b8-bd01c4c9d523/manifest,utokyo_da,醫史
utokyo_da-f1067b08_2c71_4ad7_94f6_4e0f39efa6ae,抽齋の親戚、并に門人(チュウサイ ノ シンセキ ナラビニ モンジン) / [澁江保著]. [写本],https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/f1067b08-2c71-4ad7-94f6-4e0f39efa6ae/manifest,utokyo_da,醫史
arc_books-NIJL_200013448,医学源流,https://www.dh-jac.net/db1/books/NIJL-200013448/portal/manifest.json,arc_books,醫學源流
arc_books-NIJL_200013449,医学源流,https://www.dh-jac.net/db1/books/NIJL-200013449/portal/manifest.json,arc_books,醫學源流
arc_books-ya09_00424,医学源流,https://www.dh-jac.net/db1/books/ya09_00424/portal/manifest.json,arc_books,醫學源流
arc_books-ya09_01111,医学源流,https://www.dh-jac.net/db1/books/ya09_01111/portal/manifest.json,arc_books,醫學源流
arc_books-ya09_01185,医学源流論,https://www.dh-jac.net/db1/books/ya09_01185/portal/manifest.json,arc_books,醫學源流
keioobjecthub-10406,醫學源流論. 下一,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-15-3/manifest.json,keioobjecthub,醫學源流
arc_books-ya09_00206,医学源流論,https://www.dh-jac.net/db1/books/ya09_00206/portal/manifest.json,arc_books,醫學源流
keioobjecthub-10407,醫學源流論. 下二,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-15-4/manifest.json,keioobjecthub,醫學源流
keioobjecthub-10404,醫學源流論. 上一,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-15-1/manifest.json,keioobjecthub,醫學源流
keioobjecthub-10405,醫學源流論. 上二,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-15-2/manifest.json,keioobjecthub,醫學源流
arc_books-RYU9813L,医学綱目,https://www.dh-jac.net/db1/books/RYU9813L/portal/manifest.json,arc_books,醫學綱目
ryukoku-R100000135_I000001138_00,医学綱目,https://da.library.ryukoku.ac.jp/iiif/980013/1/manifest.json,ryukoku,醫學綱目
THERS_da-N002_20230901_04753,鼠李科　鼠梨集説,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04753/manifest.json,THERS_da,醫學綱目
THERS_da-N002_20230901_04741,鼠李科　鼠梨集説,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04741/manifest.json,THERS_da,醫學綱目
arc_books-NDL_2606859,医官玄稿 3巻,https://www.dl.ndl.go.jp/api/iiif/2606859/manifest.json,arc_books,醫官玄稿
arc_books-NIJL_100352061,医官玄稿,https://www.dh-jac.net/db1/books/NIJL-100352061/portal/manifest.json,arc_books,醫官玄稿
arc_books-NIJL_100356739,医官玄稿,https://www.dh-jac.net/db1/books/NIJL-100356739/portal/manifest.json,arc_books,醫官玄稿
arc_books-NIJL_100356738,医官玄稿,https://www.dh-jac.net/db1/books/NIJL-100356738/portal/manifest.json,arc_books,醫官玄稿
arc_books-NIJL_100356741,医官玄稿,https://www.dh-jac.net/db1/books/NIJL-100356741/portal/manifest.json,arc_books,醫官玄稿
arc_books-NIJL_100356737,医官玄稿,https://www.dh-jac.net/db1/books/NIJL-100356737/portal/manifest.json,arc_books,醫官玄稿
arc_books-NIJL_100356740,医官玄稿,https://www.dh-jac.net/db1/books/NIJL-100356740/portal/manifest.json,arc_books,醫官玄稿
keioobjecthub-10221,醫官玄稿. 卷之二,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-35-2/manifest.json,keioobjecthub,醫官玄稿
arc_books-NIJL_100381943,医官玄稿,https://www.dh-jac.net/db1/books/NIJL-100381943/portal/manifest.json,arc_books,醫官玄稿
arc_books-NIJL_100252132,医官玄稿,https://www.dh-jac.net/db1/books/NIJL-100252132/portal/manifest.json,arc_books,醫官玄稿
keioobjecthub-10222,醫官玄稿. 卷之二,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-35-3/manifest.json,keioobjecthub,醫官玄稿
keioobjecthub-10220,醫官玄稿. 卷之一,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-35-1/manifest.json,keioobjecthub,醫官玄稿
arc_books-NIJL_100381944,医官玄稿,https://www.dh-jac.net/db1/books/NIJL-100381944/portal/manifest.json,arc_books,醫官玄稿
arc_books-NDL_2606763,医心方,https://www.dl.ndl.go.jp/api/iiif/2606763/manifest.json,arc_books,醫心方
arc_books-RYU9816L,医林類証集要,https://www.dh-jac.net/db1/books/RYU9816L/portal/manifest.json,arc_books,醫林類證集要
ryukoku-R100000135_I000001141_00,医林類証集要,https://da.library.ryukoku.ac.jp/iiif/980016/1/manifest.json,ryukoku,醫林類證集要
arc_books-NDL_2608720,北山友松子医案 3巻,https://www.dl.ndl.go.jp/api/iiif/2608720/manifest.json,arc_books,醫案
arc_books-NIJL_200013296,医法明鑑,https://www.dh-jac.net/db1/books/NIJL-200013296/portal/manifest.json,arc_books,醫法明鑑
arc_books-NIJL_200015286,医法明鑑,https://www.dh-jac.net/db1/books/NIJL-200015286/portal/manifest.json,arc_books,醫法明鑑
arc_books-NIJL_100259650,医法明鑑,https://www.dh-jac.net/db1/books/NIJL-100259650/portal/manifest.json,arc_books,醫法明鑑
arc_books-NIJL_100273257,医法明鑑,https://www.dh-jac.net/db1/books/NIJL-100273257/portal/manifest.json,arc_books,醫法明鑑
kyudai-R100000092_I000119518_00,醫法明鑑 巻之二,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/2230170.json,kyudai,醫法明鑑
kyudai-R100000092_I000119519_00,醫法明鑑 巻之三,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/2230171.json,kyudai,醫法明鑑
kyudai-R100000092_I000119520_00,醫法明鑑 巻之四,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/2230172.json,kyudai,醫法明鑑
arc_books-NIJL_100382068,医法明鑑,https://www.dh-jac.net/db1/books/NIJL-100382068/portal/manifest.json,arc_books,醫法明鑑
keioobjecthub-10655,医法明鑑. 巻之一,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-126-1/manifest.json,keioobjecthub,醫法明鑑
keioobjecthub-10656,医法明鑑. 巻之二,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-126-2/manifest.json,keioobjecthub,醫法明鑑
keioobjecthub-10658,医法明鑑. 巻之四,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-126-4/manifest.json,keioobjecthub,醫法明鑑
keioobjecthub-10643,医法明鑑. 巻之一,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-123-1/manifest.json,keioobjecthub,醫法明鑑
keioobjecthub-10649,医法明鑑. 巻之二,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-124-2/manifest.json,keioobjecthub,醫法明鑑
keioobjecthub-10650,医法明鑑. 巻之三,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-124-3/manifest.json,keioobjecthub,醫法明鑑
keioobjecthub-10657,医法明鑑. 巻之三,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-126-3/manifest.json,keioobjecthub,醫法明鑑
keioobjecthub-10654,医法明鑑. 巻之四,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-125-3/manifest.json,keioobjecthub,醫法明鑑
keioobjecthub-10651,医法明鑑. 巻之四,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-124-4/manifest.json,keioobjecthub,醫法明鑑
keioobjecthub-10646,医法明鑑. 巻之四,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-123-4/manifest.json,keioobjecthub,醫法明鑑
keioobjecthub-10644,医法明鑑. 巻之二,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-123-2/manifest.json,keioobjecthub,醫法明鑑
keioobjecthub-10653,医法明鑑. 巻之三,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-125-2/manifest.json,keioobjecthub,醫法明鑑
keioobjecthub-10648,医法明鑑. 巻之一,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-124-1/manifest.json,keioobjecthub,醫法明鑑
keioobjecthub-10647,医法明鑑. 巻之五,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-123-5/manifest.json,keioobjecthub,醫法明鑑
keioobjecthub-10642,医法明鑑. 巻之一,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-122/manifest.json,keioobjecthub,醫法明鑑
keioobjecthub-10652,医法明鑑. 巻之一,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-125-1/manifest.json,keioobjecthub,醫法明鑑
keioobjecthub-10645,医法明鑑. 巻之三,https://dcollections.lib.keio.ac.jp/sites/default/files/iiif/FJK/F-i-123-3/manifest.json,keioobjecthub,醫法明鑑
arc_books-NIJL_100345667,西医略論,https://www.dh-jac.net/db1/books/NIJL-100345667/portal/manifest.json,arc_books,醫略
arc_books-NIJL_200022582,西医略論,https://www.dh-jac.net/db1/books/NIJL-200022582/portal/manifest.json,arc_books,醫略
arc_books-NIJL_100339639,西医略論,https://www.dh-jac.net/db1/books/NIJL-100339639/portal/manifest.json,arc_books,醫略
arc_books-NIJL_100259667,医略抄,https://www.dh-jac.net/db1/books/NIJL-100259667/portal/manifest.json,arc_books,醫略
arc_books-NIJL_100273221,医略抄,https://www.dh-jac.net/db1/books/NIJL-100273221/portal/manifest.json,arc_books,醫略
