id,title,manifest
47640,支那に於ける政治的勢力の現状,https://app.toyobunko-lab.jp/iiif/3/47640/manifest
47641,国民党関係図書目録,https://app.toyobunko-lab.jp/iiif/3/47641/manifest
47642,独蘇開戦ト中国共産党ノ態度,https://app.toyobunko-lab.jp/iiif/3/47642/manifest
47643,赤色抗日戦線ト在支上逞邦人ノ動向,https://app.toyobunko-lab.jp/iiif/3/47643/manifest
47644,支那及満洲ノ治安状況,https://app.toyobunko-lab.jp/iiif/3/47644/manifest
47645,日独伊三国同盟締結後に於ける抗日支那の真相,https://app.toyobunko-lab.jp/iiif/3/47645/manifest
47646,新中央政権樹立後に於ける重慶政権の動向,https://app.toyobunko-lab.jp/iiif/3/47646/manifest
47647,仏国の対支経済勢力［上巻］,https://app.toyobunko-lab.jp/iiif/3/47647/manifest
47648,仏国の対支経済勢力［下巻］,https://app.toyobunko-lab.jp/iiif/3/47648/manifest
47649,米国の対支経済勢力［上巻］,https://app.toyobunko-lab.jp/iiif/3/47649/manifest
47650,米国の対支経済勢力［下巻］,https://app.toyobunko-lab.jp/iiif/3/47650/manifest
47651,地券様式彙集,https://app.toyobunko-lab.jp/iiif/3/47651/manifest
47652,自由港概要,https://app.toyobunko-lab.jp/iiif/3/47652/manifest
47653,中国国民党の研究,https://app.toyobunko-lab.jp/iiif/3/47653/manifest
47654,中国国民党関係資料,https://app.toyobunko-lab.jp/iiif/3/47654/manifest
47655,外務省出版物目録,https://app.toyobunko-lab.jp/iiif/3/47655/manifest
47656,国境建設基本要綱及各分科会素案,https://app.toyobunko-lab.jp/iiif/3/47656/manifest
47657,山東問題 ： 大正十年九月調,https://app.toyobunko-lab.jp/iiif/3/47657/manifest
47658,英仏露国ノ山東苦力募集状況,https://app.toyobunko-lab.jp/iiif/3/47658/manifest
47659,清国塩業志［1］,https://app.toyobunko-lab.jp/iiif/3/47659/manifest
47660,清国塩業志［2］,https://app.toyobunko-lab.jp/iiif/3/47660/manifest
47661,北支重要鉱物資源第一次調査予定地概要,https://app.toyobunko-lab.jp/iiif/3/47661/manifest
47662,北支治水参考計画並同参考資料,https://app.toyobunko-lab.jp/iiif/3/47662/manifest
47663,北支ニ於ケル満鉄農業関係調査経過概要,https://app.toyobunko-lab.jp/iiif/3/47663/manifest
47664,北支棉花処理機構対策（案）,https://app.toyobunko-lab.jp/iiif/3/47664/manifest
47665,北支海洋漁業対策要綱案要領説明,https://app.toyobunko-lab.jp/iiif/3/47665/manifest
47666,華北棉産協会会則案,https://app.toyobunko-lab.jp/iiif/3/47666/manifest
47667,華北棉産協会ト系統合作社ノ関係,https://app.toyobunko-lab.jp/iiif/3/47667/manifest
47668,日本棉花栽培協会昭和十三年度支那棉花奨励予算（改訂案）,https://app.toyobunko-lab.jp/iiif/3/47668/manifest
47669,北支ニ於ケル外国権益対策案,https://app.toyobunko-lab.jp/iiif/3/47669/manifest
47670,満洲ニ於ケル招墾適地調査参考資料 ： 満洲ニ於ケル可耕未耕地面積調,https://app.toyobunko-lab.jp/iiif/3/47670/manifest
47671,コミンテルン中国共産党ノ新政策,https://app.toyobunko-lab.jp/iiif/3/47671/manifest
47672,時局観察資料 ： 大正七年二月二十五日,https://app.toyobunko-lab.jp/iiif/3/47672/manifest
47673,最近上海文化界ノ動向,https://app.toyobunko-lab.jp/iiif/3/47673/manifest
47674,排日的逆宣伝内容,https://app.toyobunko-lab.jp/iiif/3/47674/manifest
47675,台湾ノ製塩業,https://app.toyobunko-lab.jp/iiif/3/47675/manifest
47676,清国憲政沿革略［巻1］,https://app.toyobunko-lab.jp/iiif/3/47676/manifest
47677,清国憲政沿革略［巻2］,https://app.toyobunko-lab.jp/iiif/3/47677/manifest
47678,最近支那各地の兵変,https://app.toyobunko-lab.jp/iiif/3/47678/manifest
47679,満洲共産運動ノ近情,https://app.toyobunko-lab.jp/iiif/3/47679/manifest
47680,台湾外国貿易年表 ： 明治四十二年,https://app.toyobunko-lab.jp/iiif/3/47680/manifest
47681,呈控楽亭地畝原案,https://app.toyobunko-lab.jp/iiif/3/47681/manifest
47682,在上海東亜同文書院一覧［従明治四十三年至明治四十四年］,https://app.toyobunko-lab.jp/iiif/3/47682/manifest
47683,在上海東亜同文書院一覧［従明治四十四年至明治四十五年］,https://app.toyobunko-lab.jp/iiif/3/47683/manifest
47684,北支通貨工作の概要と中国連合準備銀行に就て,https://app.toyobunko-lab.jp/iiif/3/47684/manifest
47685,質疑事項,https://app.toyobunko-lab.jp/iiif/3/47685/manifest
47686,統税公署禁烟暫行条例訳文,https://app.toyobunko-lab.jp/iiif/3/47686/manifest
47687,教育一般情況報告 ： 民国二十八年七月,https://app.toyobunko-lab.jp/iiif/3/47687/manifest
47688,上海日本商工会議所年報［第19］,https://app.toyobunko-lab.jp/iiif/3/47688/manifest
47689,上海日本商工会議所年報［第24］,https://app.toyobunko-lab.jp/iiif/3/47689/manifest
